Coin ID,Symbol,Name,Market Cap (USD),FDV (USD),24H Volume (USD)
hmx,hmx,HMX,753347,1661977.0,1.13
orc,orc,ORC,753212,753212.0,6834.69
harambe-ai,harambeai,Harambe AI,753030,1102642.0,1198.63
christ-is-king,cik,Christ Is King,752109,752109.0,189712.0
as-monaco-fan-token,asm,AS Monaco Fan Token,752103,1405799.0,37664.0
grippy,grippy,GRIPPY,751254,751254.0,318786.0
shanghai-composite-index-6900,sci6900,上证综合指数6900 (Shanghai Composite Index 6900),750288,750288.0,242970.0
bob-network-bridged-usdt-bob-network,usdt,BOB Network Bridged USDT (BOB Network),749535,749535.0,64000.0
wormhole-bridged-usdc-fantom,usdc,Wormhole Bridged USDC (Fantom),748517,748517.0,275.68
morpheus-labs,mind,Morpheus Infrastructure Node,747489,747489.0,32045.0
punk-2,punk,PunkCity,747411,867795.0,451.27
zero-network-bridged-usdc-zero-network,usdc,Zero Network Bridged USDC (Zero Network),747332,747332.0,26606.0
strategic-bitcoin-reserve,sbr,Strategic Bitcoin Reserve,746735,746735.0,469357.0
-7,∅,Voidify,746385,746385.0,41314.0
basilisk,bsx,Basilisk,746071,1550821.0,5151.46
baby-neiro-2,babyneiro,Baby Neiro,745421,745421.0,11954.46
fxn,fxn,FXN,745393,828178.0,85882.0
pepecoin-3,pep,PEPECOIN,744458,744458.0,102812.0
bingus-the-cat,bingus,Bingus The Cat,744287,744287.0,583.01
dark-cheems,totakeke,Dark Cheems,743738,743738.0,183928.0
open-stablecoin-index,open,Open Stablecoin Index,743270,743270.0,553.19
avaocado-dao,avg,Avocado DAO,742926,4966072.0,27.06
pchain,pi,Plian,742847,1138547.0,17276.07
cyberdoge-3,cdoge,Cyberdoge,742423,742423.0,91.12
juliaos,jos,JuliaOS,741991,741991.0,255997.0
xana,xeta,XANA,741551,741551.0,16775.7
universal-usdc,uusdc,Universal USDC,741225,741225.0,0.0
teddy-bear-2,teddy,Teddy Bear,740231,740231.0,1182.91
fittoken,fit,FITtoken,739506,1101025.0,1160.74
brokecoin,broke,Brokecoin,739087,739232.0,189667.0
memes,memes,MEMES,738240,3026782.0,1430.49
desmos,dsm,Desmos,737210,1308476.0,77.73
nami-protocol,nami,NAMI Protocol,737034,826290.0,0.077571
m3m3,m3m3,M3M3,737020,737020.0,112969.0
rectime,rtime,RecTime,736557,736557.0,676.71
broke-again,$broke,$BROKE again,735600,735600.0,137.75
forgotten-playland,fp,Forgotten Playland,735067,1437603.0,133104.0
tardi,tardi,Tardi,734843,734843.0,4982.84
poolfans,fans,PoolFans,734006,734006.0,10503.72
lenny,lenny,Lenny,732420,732420.0,57675.0
janitor,janitor,Janitor,732371,813745.0,58578.0
solmev,sn116,SolMev,731933,731933.0,146533.0
chainge-finance,xchng,Chainge,731447,1776628.0,2743.59
toadzstrategy,toadstr,ToadzStrategy,731005,731005.0,6816.74
oracle-ondo-tokenized-stock,orclon,Oracle (Ondo Tokenized Stock),730869,730869.0,442.4
water-coin,water,WATER Coin,730562,730562.0,16595.15
the-official-67-coin,67,The Official 67 Coin,730305,730305.0,92183.0
pepe-sol,pepe,Pepe on SOL,730135,730135.0,11493.05
wolfi-2,wolfi,WOLFI,729817,729817.0,4883.4
glorp,glorp,Glorp,729058,729058.0,3064.5
dotmoovs,moov,dotmoovs,727736,727736.0,49041.0
stratovm,svm,StratoVM,727715,766015.0,76.6
multiverse-capital,mvc,Multiverse Capital,727553,1235843.0,1180.11
bitcoin-hyper-2,hyper,Bitcoin Hyper,727142,727142.0,875.65
mumu,mumu,Mumu,727066,727066.0,52964.0
powerloom,power,Powerloom,726586,4634826.0,18983.62
oneid,oneid,OneID,726389,1452778.0,55.39
rank-2,ran,Rank,725528,1451056.0,14400.11
valencia-cf-fan-token,vcf,Valencia CF Fan Token,724881,1098430.0,36084.0
solana-stock-index,ssx,Solana Stock Index,723790,723790.0,88839.0
treecle,trcl,Treecle,723550,723550.0,17723.51
timeswap,time,Timeswap,722192,3610958.0,1999.86
arbius,aius,Arbius,721886,2294828.0,2483.4
99-bitcoins,99btc,99 Bitcoins,721074,721074.0,10.34
jasset-jusd,jusd,jAsset jUSD,720931,720931.0,5919.95
momo-the-cat,momo,momo the cat,719246,719246.0,3791.41
galaxis-token,galaxis,GALAXIS Token,718991,1612280.0,8524.41
chuck,chuck,Chuck,718663,772344.0,54814.0
spotify-ondo-tokenized-stock,spoton,Spotify (Ondo Tokenized Stock),717110,717110.0,2.01
dodo-2,dodo,DODO,716861,716861.0,2997.34
tqqq-xstock,tqqqx,TQQQ xStock,716705,3481952.0,28343.0
panda-academy,panda,Panda Academy,715653,715653.0,1721.71
desk,desk,DESK,715174,774034.0,543.49
business-coin,business,Business Coin,713922,713922.0,31039.0
clankermon,clankermon,Clankermon,713606,713606.0,3648.31
skynity-skydust,sdt,SkyNity SkyDust,713271,3322176.0,132.01
holoride,ride,holoride,712819,809948.0,24706.0
mazze,mazze,Mazze,712662,1320140.0,74160.0
der-daku,daku,Daku,712639,712639.0,3785.0
metainside-by-virtuals,min,MetaInside by Virtuals,712270,712270.0,24132.0
verida,vda,Verida Token,709985,2165690.0,19316.5
giveth,giv,Giveth,709900,1855239.0,9181.29
stream-szn,strszn,Stream SZN,709719,709719.0,48630.0
ego-ego,ego,Ego Ego,708654,1288461.0,17.86
taboshi,taboshi,Taboshi,708535,2398001.0,4519.13
the-rug-game,trg,The Rug Game,708480,708480.0,17227.64
sommelier,somm,Sommelier,708423,959040.0,455.0
flyte-ai,flyte,Flyte AI,707866,707866.0,27375.0
suipad,suip,SuiPad,707500,1024620.0,20045.0
tarot,tarot,Tarot V1,706260,1043219.0,12.16
tanuki-wisdom-runes,🦝,TANUKI•WISDOM (Runes),706161,706161.0,11.35
tokeo,toke,Tokeo,706135,1326569.0,14.74
voucher-bnc,vbnc,Voucher BNC,706106,706106.0,7.69
sudoswap,sudo,sudoswap,706036,1613800.0,18485.38
retail-dao,retail,Retail DAO,705444,968484.0,547.81
garlicoin,grlc,Garlicoin,704984,706892.0,8.14
solana-ecosystem-index,soli,Solana Ecosystem Index,704809,704809.0,10.84
blinks-gg,bgg1,Blinks.gg,704425,704425.0,54008.0
blocx-2,blocx,BLOCX.,703501,703501.0,54212.0
happyai-2,sn103,HappyAI,703420,703420.0,221837.0
operating-system,opsys,Operating System,703255,703255.0,45511.0
cliza,cliza,cliza,702915,794651.0,288418.0
fcode-ai,fcod,Fcode AI,702840,1640379.0,616.17
mcdonald-s-xstock,mcdx,McDonald's xStock,702525,7879187.0,1269027.0
clustr,clustr,Clustr,702388,1360869.0,8.94
pepe-trump,ptrump,Pepe Trump,702037,702037.0,162.86
evmos,evmos,Evmos,702024,1369286.0,613.6
robotaxi,taxi,Robotaxi,701516,701516.0,6748.35
safe-haven,sha,Safe Haven,700141,700141.0,1.21
fvix,fvix,FVIX,699376,699376.0,1620.26
fuego,fuego,FUEGO,699287,699287.0,5493.43
katana-bridged-pol-katana,pol,Katana Bridged POL (Katana),699279,699279.0,949573.0
whale-intel,wint,Whale Intel,698332,1842099.0,80558.0
wrapped-aave-avalanche-btcb,waavabtc.b,Wrapped Aave Avalanche BTC.b,698078,698078.0,47392.0
my-defi-pet,dpet,My DeFi Pet,697624,1388859.0,13549.97
qstar,q*,QSTAR,697489,726844.0,67499.0
shifu,shifu,Shifu,697341,761601.0,32.22
toto-2,toto,TOTO,696365,696365.0,20898.0
coincreate,crea,CoinCreate,696017,696017.0,3123.38
kura,kura,Kura,695562,2379267.0,11675.35
gemo,gemo,Gemo,695386,695386.0,9135.33
zero-2,zero,Zero,695272,695272.0,6384.89
usdfi,usdfi,USDFI,694212,694212.0,513.24
celer-bridged-dai-astar,dai,Celer Bridged DAI (Astar),693067,693067.0,3.11
sad-hamster,hammy,SAD HAMSTER,692172,692172.0,300897.0
nekocoin-2,((=ↀωↀ=)),Nekocoin,691639,991530.0,161.55
volt-win,volt,VOLT.WIN,691427,691427.0,234.27
xdefi,xdefi,XDEFI,690634,1274331.0,40.72
kolin-2,kolin,Kolin,690385,690385.0,3400.17
h2,$h2,H2 Finance,690291,7249711.0,3134.22
bigshortbets,bigsb,BigShortBets,689486,3633536.0,1.17
hop-protocol,hop,Hop Protocol,689263,9162988.0,253.31
yield-gata,ygata,Yield GATA,689235,689235.0,423.74
stargate-bridged-usdc-vana,usdc.e,Stargate Bridged USDC (Vana),689213,689213.0,42968.0
monai,monai,Monai,688890,2320972.0,65940.0
zaia-by-virtuals,zaia,Zaia by Virtuals,688793,688793.0,18454.64
seal-2,seal,Seal,688708,688708.0,32097.0
evrmore,evr,Evrmore,688071,688071.0,6859.35
xvgbase,xvgbase,XVGBASE,688025,688025.0,423.17
moomoo-token,moo,MooMoo Token,687428,687428.0,3468.76
noot-noot,noot,Noot Noot,687327,687327.0,21936.0
transhuman-coin,thc,Transhuman Coin,686893,686893.0,316.54
killer-bean-2,bean,Bean Coin,686688,686688.0,75.47
jarvis-reward-token,jrt,Jarvis Reward,686431,976663.0,36.88
everyworld,every,Everyworld,686256,2692043.0,361167.0
k21,k21,K21,685959,799100.0,16060.02
b20,b20,B20,685017,1377091.0,699.68
web3war,fps,web3war,684660,2529114.0,16199.86
sympson-ai,$symp,Sympson by Virtuals,684350,684350.0,7473.62
algonfx,alg,AlgonFX,684297,684297.0,21421.0
wachxbt,wach,WachAI,683952,1327020.0,20143.0
el-dorito,dorito,El Dorito,683556,683556.0,159.37
pinkmoon,pinkm,PinkMoon,683455,1959032.0,11.47
book-of-binance,book,Book of Binance,682817,682817.0,10763.39
fartless-coin,fartless,FARTLESS COIN,681881,681881.0,391367.0
stohn-coin,soh,Stohn Coin,681624,681624.0,1864.02
the-swarm,swarm,The SWARM,681532,1320374.0,4416.31
hacash,hac,Hacash,680924,680994.0,88847.0
wrapped-doge-universal,udoge,Wrapped DOGE (Universal),680765,680765.0,106104.0
tharwa-usd,thusd,Tharwa USD,678677,3583819.0,22.72
shytoshi-kusama,shy,Shytoshi Kusama,678510,678510.0,242592.0
bitcoinbam,btcbam,BitcoinBam,678190,888410.0,65965.0
zaro-coin,zaro,ZARO Coin,677760,961535.0,115.07
dollar-cost-average,dca,Dollar Cost Average,677141,677141.0,8895.6
wam,wam,Wam,676005,994887.0,40304.0
monavale,mona,Monavale,675930,730482.0,4443.21
aster-dog,adog,aster dog,675704,675704.0,170435.0
metaq,metaq,MetaQ,674955,35369824.0,957.5
satoshivm,savm,SatoshiVM,674800,1927142.0,69186.0
suby,suby,SUBY,674768,674768.0,9670.49
staked-loop,stloop,Staked LOOP,674721,674721.0,0.0
ooga-booga,ooga,Ooga Booga,674552,3473826.0,8606.71
andy-4,andy,Andy BSC,673975,673975.0,26247.0
obex,obex,OBEX,671942,671942.0,86270.0
walken,wlkn,Walken,671664,889752.0,21928.0
drac-ordinals,drac,DRAC (Ordinals),671394,671394.0,20448.0
coin-on-base,coin,Coin on Base,671228,671228.0,32776.0
degen-zoo,dzoo,Degen Zoo,670775,853372.0,93.93
spurdo-sparde-3,spurdo,Spurdo Spärde,670125,670125.0,8728.79
mitosis-matrix-usdt-lista,mausdt_lista,Mitosis Matrix USDT (Lista),670031,670031.0,2887.49
redbelly-bridged-usdt-redbelly,usdt,Redbelly Bridged USDT (Redbelly),669896,669896.0,8853.43
closed,closed,CLOSED,669575,669575.0,24.04
obsidian-2,obs,Obsidian,669067,669067.0,18926.74
binstarter,bsr,BinStarter,668959,1779147.0,15877.67
x2y2,x2y2,X2Y2,668637,1770610.0,75630.0
based-froc,froc,Based Froc,668318,668318.0,223592.0
wefi-finance,wefi,Wefi,668091,1595124.0,2438.2
store-of-value,val,Store of Value,667844,667844.0,57383.0
eliza,eliza,Eliza,667706,667706.0,194910.0
drpepe-ai,bryan,DrPepe.ai,666139,666139.0,52.93
hord,hord,Hord,665569,836131.0,18606.83
forest,forest,FOREST,665349,665349.0,11197.76
insightx,inx,InsightX,665185,810511.0,1042.29
quiverx,qrx,QuiverX,664116,729008.0,1559.33
yieltra,ylt,Yieltra,663891,663891.0,17797.24
hyperlend-interest-bearing-usdt0-wrapped-hlp,husdt0 (whlp),Hyperlend Interest Bearing USDT0 (Wrapped HLP),663873,663873.0,12649.48
smartcredit-token,smartcredit,SmartCredit,663721,8038878.0,61.72
option-room,room,OptionRoom,663614,5311728.0,17599.0
ai-rocket-by-virtuals,rocket,AI ROCKET by Virtuals,663444,728380.0,54039.0
weirdo-2,weirdo,Weirdo,663298,663298.0,2936.62
binance-super-cz,bsc,Binance Super CZ,662626,662626.0,0.0
lemmy-the-bat,lbai,Lemmy The Bat,662269,662269.0,642684.0
sharpei,shar,SHARPEI,662034,662034.0,3.51
lisk-bridged-usdc,usdc.e,Lisk Bridged USDC (Lisk),661926,661926.0,7028.13
deep-whales-ai,deepai,Deep Whales AI,661242,661242.0,656.19
ratio1,r1,Ratio1,660420,2807643.0,13695.9
chelon,chelon,CHELON,659373,694879.0,1074.18
e-money,ngm,e-Money,658970,1145986.0,92.37
chinese-doge-wow,chido,Chinese Doge Wow,657823,657823.0,2415.77
asym,asym,ASYM,656978,656978.0,1494.3
polygon-hermez-bridged-weth-polygon-zkevm,weth,Polygon Hermez Bridged WETH (Polygon zkEVM),656126,656126.0,35024.0
nabox,nabox,Nabox,655968,3139305.0,362.13
boorio-2,orio,Boorio,655726,655726.0,90.09
kava-lend,hard,Kava Lend,655593,972750.0,217467.0
labs,labs,LABS,655276,655276.0,3788.26
wormhole-bridged-sol,sol,Wormhole Bridged SOL,655255,655255.0,81337.0
beast-seller,beast,BEAST SELLER,654956,654956.0,2936.25
palio,pal,Palio,654670,3445632.0,959407.0
openanx,oax,OAX,654613,1173267.0,18755.97
life-changing-pill,pill,life changing pill,654191,654191.0,496.1
wolfsafepoorpeople,wspp,WolfSafePoorPeople,654087,2414962.0,1741.19
popi,popi,Popi,653900,653900.0,8896.75
catgpt,catgpt,CatGPT,653094,653094.0,17683.88
flaunchy,flnchy,Flaunchy,652691,652691.0,14949.28
dust-protocol,dust,Dust Protocol,652673,652673.0,290902.0
purefi,ufi,PureFi,652562,698177.0,45.83
luminous,lum,Luminous,652356,652356.0,74916.0
bnktothefuture,bft,BnkToTheFuture,652307,1976741.0,217.28
egypt-cat,sphynx,Egypt Cat,652143,652143.0,8.32
wicrypt,wnt,Wicrypt,651850,2709219.0,134761.0
arowana,arw,Arowana,650740,17551033.0,238836.0
safemoon-inu,smi,SafeMoon Inu,649811,649811.0,48.75
memento-mori,mori,MEMENTO•MORI (Runes),649411,649411.0,6042.94
paribus,pbx,Paribus,649372,785689.0,20484.0
tron-mascot,suntron,TRON MASCOT,649074,649074.0,57.7
plotx,plot,PlotX,648946,1244988.0,2827.53
spain-national-fan-token,snft,Spain National Football Team Fan Token,648379,648379.0,55723.0
fsn,fsn,FUSION,646773,651165.0,156.76
anonymouscodingcult,acc,AnonymousCodingCult,644232,644232.0,3200.19
swan-chain,swan,Swan Chain,644125,1879446.0,85158.0
factor,fctr,Factor,643640,4290933.0,14813.63
basisos-by-virtuals,bios,BasisOS by Virtuals,642549,1189905.0,232091.0
nikolai,niko,NikolAI,642427,642427.0,17535.37
selenium-2,sele,Selenium,642416,642416.0,601.75
official-ppshow,pp,Official PPshow,642167,1025953.0,1526.29
madlads-strategy,mlstrat,Madlads Strategy,641850,641850.0,126288.0
strike,strike,Strike,641752,740770.0,16801.88
powsche,powsche,POWSCHE,641652,641652.0,69868.0
plazzy-the-dog,plazzy,Plazzy the dog,640908,640908.0,315308.0
orbofi-ai,obi,Orbofi AI,640600,939308.0,38876.0
lisk-bridged-usdt,usdt,Lisk Bridged USDT (Lisk),639713,639713.0,25276.0
everton-fan-token,efc,Everton Fan Token,639295,1074603.0,15525.28
grrr,grrr,Grrr,638895,638895.0,3804.66
digihealth-2,dgh,DigiHealth,638149,638149.0,49.55
goztepe-s-k-fan-token,goz,Göztepe S.K. Fan Token,638056,1160102.0,175216.0
rusk-token,rusk,Rusk Token,637180,637180.0,915.51
xfractal,fractal,xFractal,637026,637026.0,80018.0
888-token,888,888,636936,636936.0,709.52
robopepe,robopepe,RoboPepe,636793,636793.0,0.0
marscoin-3,marscoin,MarsCoin,636733,636733.0,375979.0
libertum,lbm,Libertum,636315,2196832.0,132456.0
pactus,pac,Pactus,636107,888568.0,2264.36
gekko-ai,gekko,Gekko AI by Virtuals,634798,634798.0,18043.56
thundercore-bridged-usdt-thundercore,usdt,Thundercore Bridged USDT (Thundercore),634530,634530.0,13748.91
tastenft,taste,TasteNFT,633903,1049353.0,181.21
listen-rs,listen,listen-rs,633393,633393.0,12221.66
omnicat,omni,OmniCat,633252,690620.0,26081.0
neurahub,neura,Neurahub,632590,754808.0,108.99
zmine,zmn,ZMINE,632258,632258.0,1524.46
silent-notary,ubsn,Silent Notary,630812,736789.0,1700.37
groyper,groyper,Groyper,630644,630644.0,2918.19
stars-2,stars,STARS,630589,630589.0,66525.0
ski-mask-cat,skicat,SKI MASK CAT,630490,630490.0,88009.0
michael-taolor,taolor,"Michael Taolor ⚡️ (τ , τ)",630387,630387.0,5744.64
kalichain,kalis,Kalichain,630313,1400695.0,10736.57
paca-ai,paca,Paca AI,629518,1002295.0,38198.0
bob-network-bridged-usdce-bob-network,usdc.e,BOB Gateway Bridged USDC (BOB Network),629128,629128.0,49426.0
tonio,tonio,Tonio,629061,629061.0,29231.0
beni,beni,Beni,628918,628918.0,681.14
aiki,aiki,Aiki,627854,627854.0,6.33
povel-durev,durev,Povel Durev,627826,627826.0,26981.0
revuto,revu,Revuto,627512,965232.0,69578.0
galvan,ize,Galvan,627457,627457.0,402.93
idriss,idriss,IDRISS,627417,5070987.0,113.41
mch-coin,mchc,MCH Coin,626672,644299.0,2842.32
yieldnest-rwa-max,ynrwax,YieldNest RWA MAX,626438,626438.0,53.44
cashaa,cas,Cashaa,626377,862907.0,428.69
okay-fun,okay,Okay.fun,626237,626237.0,50375.0
topgoal,goal,TopGoal,625820,1167031.0,17745.63
tsotchke,tsotchke,Tsotchke,624347,659710.0,12357.54
dosa-the-demon,dosa,Dosa the Demon,623470,623470.0,4208.36
honk,honk,Honk,623431,629755.0,226.35
berkshire-hathaway-xstock,brk.bx,Berkshire Hathaway xStock,623229,10852955.0,2749.4
anduril-prestocks-2,andurl,Anduril PreStocks,622920,622920.0,1342.13
hyperlauncher,launch,Hyperlauncher,622546,622546.0,0.00012304
latina-language-model,llm,Latina Language Model,621894,621894.0,10057.94
karat,kat,Karat,621473,1116796.0,13355.69
acquire-fi,acq,Acquire.Fi,621221,641301.0,2813.93
upheaval,uphl,Upheaval Finance,619517,10167846.0,50160.0
agentaigo,agent,AgentAlgo,619310,619310.0,3178.44
vector-finance,vtx,Vector Finance,619090,619090.0,68.77
hyperswap-ai,hylx,HyperSwap AI,618985,618985.0,20704.0
dolr-ai,dolr,DOLR AI,618901,962130.0,8.99
bifi,bifi,BiFi,618429,1019399.0,14961.77
carlo,carlo,Carlo,618307,618307.0,1384.75
the-upsider-ai,up,The Upsider AI,618259,618259.0,4859.18
plebbit,pleb,Plebbit,617410,617410.0,66991.0
potcoin,pot,Potcoin,617371,617371.0,564.21
spacex-prestocks-2,spacex,SpaceX PreStocks,617253,617253.0,1437.33
kommunitas-2,kom,Kommunitas,616795,616795.0,30724.0
memelinked,mk,Memelinked,616665,616665.0,1781.63
stacktical,dsla,DSLA Protocol,616222,630647.0,11.4
polkaswap,pswap,Polkaswap,615888,1778456.0,3050.75
cypher-tempre,cphy,Cypher Tempre,614918,614918.0,10435.17
epik-prime,epik,Epik Prime,614463,1003473.0,105321.0
eusd-new,eusd,eUSD,614290,614290.0,46.14
dlmm,dlmm,DLMM,614217,690040.0,71912.0
justanegg-2,egg,JustAnEgg,613947,613947.0,875.38
nominex,nmx,Nominex,613884,613884.0,1932.23
plaza-bondeth,bondeth,Plaza BondETH,613476,613476.0,43.06
asterion,aster,ASTERION,612914,769460.0,2.14
kittenfinance,kif,KittenFinance,612575,663717.0,776.19
darkbet,darkbet,Darkbet,611176,611176.0,392183.0
triton,xeq,Equilibria,611136,843201.0,393.18
terrace,trc,Terrace,611076,2754068.0,96943.0
trakx,trkx,Trakx,610949,855221.0,25264.0
landx-governance-token,lndx,LandX Governance Token,609596,3218185.0,78374.0
defi-land,dfl,DeFi Land,608915,853145.0,24484.0
x-community,x,X Community,608621,608621.0,568.31
qubecv-ai,qcv,QubeCV AI,608502,676114.0,5897.23
nutcoin-meme,nut,NutCoin,608032,608032.0,173459.0
revomon-2,revo,Revomon,607234,933405.0,11963.1
vps-ai,vps,VPS Ai,606878,689305.0,336.93
spookyswap-2,boo,SpookySwap,606350,606350.0,2263.71
kibble,kibble,Kibble,606246,1158865.0,3056.54
noisegpt,enqai,enqAI,605979,611632.0,65928.0
data-lake,lake,Data Lake,605614,904477.0,7981.8
hold-2,earn,HOLD,605219,605219.0,200.64
hela-usd,hlusd,HeLa USD,604929,1801380.0,2047184.0
dyor-labs,dyor,Dyordotcom,604624,604624.0,24.86
jooce-memecoin-index,jmx,JOOCE Memecoin Index,602330,602330.0,13101.71
bizauto,biza,BizAuto,601600,707522.0,1000.39
kintsugi,kint,Kintsugi,601410,1627099.0,17397.6
i-r-i-s,iris,I.R.I.S,600923,1201845.0,2687.93
edexa,edx,edeXa,600825,27236700.0,46227.0
laika-ai,lki,Laika AI,599972,1401034.0,489003.0
king-shiba,kingshib,King Shiba,598469,2017215.0,17135.82
gunda,gunda,Gunda,598284,598284.0,6144.08
cryptogpt-token,lai,LayerAI,598263,754879.0,63886.0
donut,donut,Donut,597997,631498.0,115.56
bored-2,bored,BORED,597947,597947.0,9.82
kabosu-erc20,kabosu,Kabosu ERC20,597603,597603.0,59.76
yield-optimizer-btc,yobtc,Yield Optimizer BTC,596908,596908.0,0.0
long-3,long,Long,596628,596628.0,137.66
palantir-technologies-ondo-tokenized-stock,pltron,Palantir Technologies (Ondo Tokenized Stock),595727,595727.0,98203.0
ashswap,ash,AshSwap,594961,1434032.0,3012.33
osean,osean,Osean,593689,684611.0,1358.42
joystream,joy,Joystream,592729,600783.0,117145.0
out-of-body-experience,oobe,Out of body experience,592679,592679.0,23422.0
pundi-x-purse,purse,Pundi X PURSE,592552,1127191.0,346.12
volumint,vmint,VoluMint,592494,972182.0,1531.49
telebtc-2,telebtc,teleBTC,592287,592287.0,595039.0
cad-coin,cadc,CAD Coin,592011,592011.0,603606.0
monko,monko,Monko,591898,608085.0,3379.47
defi-dollar,usdfi,DeFi Dollar,591587,591587.0,1666.08
just-elizabeth-cat,elizabeth,Just Elizabeth Cat,591273,591273.0,90741.0
farcats,farcats,Farcats,590719,590719.0,469.62
divo,dvo,Divo,590170,4200341.0,57679.0
playzap,pzp,PlayZap,589941,1068789.0,333416.0
kensei,kensei,Kensei,589706,589706.0,320.77
calaxy,clxy,Calaxy,589421,6399302.0,775.93
neiro-2,neiro,Neiro,588772,588772.0,278663.0
arbidoge,adoge,ArbiDoge,588497,588497.0,394.86
vanguard-xstock,vtix,Vanguard xStock,588304,8150742.0,1085.97
picklevault,pickle,PickleVault,587549,587549.0,42477.0
quitcoin,qc,Quitcoin,586827,590255.0,1453.06
litecoin-mascot,lester,Litecoin Mascot,585974,585974.0,473607.0
coin-3,coins,Coin,585903,585903.0,237.68
gny,gny,GNY,585656,1314105.0,79.48
catcoin-eth,cat,Catcoin (ETH),585653,585625.0,352.96
unlockprotocoltoken,up,UnlockProtocolToken,585491,2098469.0,119.01
bitcoinz,btcz,BitcoinZ,585473,585473.0,551.1
xraders,xr,Xraders,584800,1149664.0,1657795.0
yaku,yaku,Yaku,584699,590253.0,307.99
milk-money,mm,Milk Money,584333,584333.0,23026.0
lumoz,moz,Lumoz,584295,4036645.0,162513.0
unvest,unv,Unvest,584164,748774.0,973.51
tia,tia,Tiamonds [OLD],583791,2833973.0,68.12
make-cro-great-again,mcga,Make CRO Great Again,583622,583622.0,27523.0
shopify-ondo-tokenized-stock,shopon,Shopify (Ondo Tokenized Stock),583504,583504.0,2.08
strong,strong,Strong,582442,770464.0,904.34
rabbitx,rbx,RabbitX,582072,970306.0,2.0
fly-2,fly,Fly,581046,4355408.0,87549.0
cryptogpt,crgpt,CryptoGPT,580956,616906.0,50.62
trust-me-bros-by-virtuals,trust,$TRUST ME BROs by Virtuals,580781,632039.0,2018.88
ubix-network,ubx,UBIX Network,580692,641053.0,234116.0
silver-4,silver,SILVER,580680,580680.0,89606.0
zetachain-bridged-usdc-eth-zetachain,usdc.eth,ZetaChain Bridged USDC.ETH (ZetaChain),579708,579708.0,3429.38
liquina,lqna,Liquina,578925,578925.0,1484.98
salamanca,don,Salamanca,578406,578406.0,116221.0
flippy,flippy,Flippy,577949,577949.0,1377.02
liquity-bold,bold,Legacy BOLD,577904,577904.0,12996.28
